country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
india,karnataka,bengaluru,"hebbal, bengaluru - kspcb",2026-06-23 11:00:00,13.029152,77.585901,no2,18.0,24.0,20.0
india,karnataka,gadag,"panchal nagar, gadag - kspcb",2026-06-23 11:00:00,15.411456,75.638133,so2,22.0,37.0,30.0
india,karnataka,gadag,"panchal nagar, gadag - kspcb",2026-06-23 11:00:00,15.411456,75.638133,ozone,18.0,18.0,18.0
india,karnataka,hubballi,"lingaraj nagar, hubballi - kspcb",2026-06-23 11:00:00,15.3714823,75.1160168,pm10,49.0,55.0,51.0
india,karnataka,hubballi,"lingaraj nagar, hubballi - kspcb",2026-06-23 11:00:00,15.3714823,75.1160168,ozone,21.0,25.0,24.0
india,karnataka,mangalore,"kadri, mangalore - kspcb",2026-06-23 11:00:00,12.88925,74.853,nh3,1.0,4.0,1.0
india,karnataka,mysuru,"hebbal 1st stage, mysuru - kspcb",2026-06-23 11:00:00,12.21041,76.37376,so2,2.0,7.0,4.0
india,karnataka,shivamogga,"vinoba nagara, shivamogga - kspcb",2026-06-23 11:00:00,13.94,75.555917,co,10.0,36.0,22.0
india,karnataka,yadgir,"collector office, yadgir - kspcb",2026-06-23 11:00:00,16.7602,77.1428,no2,21.0,119.0,28.0
india,karnataka,yadgir,"collector office, yadgir - kspcb",2026-06-23 11:00:00,16.7602,77.1428,ozone,16.0,28.0,25.0
india,kerala,thiruvananthapuram,"kariavattom, thiruvananthapuram - kerala pcb",2026-06-23 11:00:00,8.5637,76.8865,no2,6.0,7.0,6.0
india,kerala,thiruvananthapuram,"plammoodu, thiruvananthapuram - kerala pcb",2026-06-23 11:00:00,8.5149093,76.9435879,pm2.5,2.0,15.0,8.0
india,kerala,thrissur,"corporation ground, thrissur - kerala pcb",2026-06-23 11:00:00,10.5324,76.2159,co,24.0,44.0,37.0
india,madhya pradesh,bhopal,"paryavaran parisar, bhopal - mppcb",2026-06-23 11:00:00,23.210494,77.425409,nh3,4.0,6.0,5.0
india,maharashtra,ahmednagar,"tarakpur, ahmednagar - mpcb",2026-06-23 11:00:00,19.10122,74.73339,pm2.5,6.0,31.0,14.0
india,maharashtra,ahmednagar,"tarakpur, ahmednagar - mpcb",2026-06-23 11:00:00,19.10122,74.73339,nh3,3.0,10.0,6.0
india,maharashtra,ahmednagar,"tarakpur, ahmednagar - mpcb",2026-06-23 11:00:00,19.10122,74.73339,so2,2.0,15.0,8.0
india,maharashtra,akola,"ramdaspeth, akola - mpcb",2026-06-23 11:00:00,20.719516,77.000253,no2,5.0,21.0,9.0
india,maharashtra,ambernath,"chinchpada, ambernath - mpcb",2026-06-23 11:00:00,19.215784,73.199781,so2,1.0,9.0,5.0
india,maharashtra,ambernath,"chinchpada, ambernath - mpcb",2026-06-23 11:00:00,19.215784,73.199781,ozone,1.0,7.0,3.0
india,maharashtra,aurangabad,"more chowk waluj, aurangabad - mpcb",2026-06-23 11:00:00,19.8389439,75.244448,co,1.0,120.0,74.0
india,maharashtra,aurangabad,"rachnakar colony, aurangabad - mpcb",2026-06-23 11:00:00,19.863756,75.321188,no2,11.0,26.0,16.0
india,maharashtra,badlapur,"katrap, badlapur - mpcb",2026-06-23 11:00:00,19.16485,73.23409,pm2.5,27.0,113.0,51.0
india,maharashtra,badlapur,"katrap, badlapur - mpcb",2026-06-23 11:00:00,19.16485,73.23409,nh3,4.0,7.0,6.0
india,madhya pradesh,bhopal,"t t nagar, bhopal - mppcb",2026-06-23 11:00:00,23.233584,77.400574,so2,11.0,28.0,20.0
india,madhya pradesh,damoh,"shrivastav colony, damoh - mppcb",2026-06-23 11:00:00,23.81748678,79.446246,co,3.0,10.0,4.0
india,madhya pradesh,gwalior,"city center, gwalior - mppcb",2026-06-23 11:00:00,26.203442,78.193251,pm2.5,22.0,52.0,36.0
india,madhya pradesh,gwalior,"city center, gwalior - mppcb",2026-06-23 11:00:00,26.203442,78.193251,ozone,62.0,95.0,80.0
india,madhya pradesh,gwalior,"deen dayal nagar, gwalior - mppcb",2026-06-23 11:00:00,26.259242,78.216432,so2,3.0,18.0,9.0
india,madhya pradesh,gwalior,"deen dayal nagar, gwalior - mppcb",2026-06-23 11:00:00,26.259242,78.216432,co,12.0,45.0,14.0
india,madhya pradesh,satna,"bandhavgar colony, satna - birla cement",2026-06-23 11:00:00,24.58434363,80.8549414,pm10,70.0,71.0,70.0
india,madhya pradesh,singrauli,"suryakiran bhawan ncl, singrauli - mppcb",2026-06-23 11:00:00,24.10897,82.64558,pm2.5,25.0,109.0,52.0
india,maharashtra,beed,"bir, beed - mpcb",2026-06-23 11:00:00,18.988474,75.753873,ozone,11.0,22.0,13.0
india,maharashtra,belapur,"cbd belapur, belapur - mpcb",2026-06-23 11:00:00,19.0243902,73.0406721,no2,16.0,34.0,23.0
india,maharashtra,bhiwandi,"gokul nagar, bhiwandi - mpcb",2026-06-23 11:00:00,19.309073,73.057223,pm10,43.0,76.0,56.0
india,maharashtra,bhiwandi,"gokul nagar, bhiwandi - mpcb",2026-06-23 11:00:00,19.309073,73.057223,nh3,4.0,6.0,5.0
india,maharashtra,bhiwandi,"gokul nagar, bhiwandi - mpcb",2026-06-23 11:00:00,19.309073,73.057223,ozone,13.0,65.0,23.0
india,maharashtra,boisar,"khaira, boisar - mpcb",2026-06-23 11:00:00,19.786089,72.757971,pm2.5,18.0,46.0,32.0
india,maharashtra,chandrapur,"chauhan colony, chandrapur - mpcb",2026-06-23 11:00:00,19.9629,79.298714,pm10,6.0,70.0,35.0
india,maharashtra,chandrapur,"chauhan colony, chandrapur - mpcb",2026-06-23 11:00:00,19.9629,79.298714,so2,4.0,10.0,7.0
india,maharashtra,chandrapur,"midc khutala, chandrapur - mpcb",2026-06-23 11:00:00,19.9775302,79.2337086,pm2.5,29.0,46.0,34.0
india,maharashtra,chandrapur,"midc khutala, chandrapur - mpcb",2026-06-23 11:00:00,19.9775302,79.2337086,pm10,22.0,105.0,49.0
india,maharashtra,chandrapur,"midc khutala, chandrapur - mpcb",2026-06-23 11:00:00,19.9775302,79.2337086,co,36.0,42.0,40.0
india,maharashtra,chandrapur,"midc khutala, chandrapur - mpcb",2026-06-23 11:00:00,19.9775302,79.2337086,ozone,10.0,94.0,18.0
india,maharashtra,dhule,"deopur, dhule - mpcb",2026-06-23 11:00:00,20.918946,74.776388,ozone,30.0,77.0,71.0
india,maharashtra,hingoli,"ashta vinayak nagar, hingoli - mpcb",2026-06-23 11:00:00,19.710842,77.151824,nh3,1.0,4.0,2.0
india,maharashtra,hingoli,"ashta vinayak nagar, hingoli - mpcb",2026-06-23 11:00:00,19.710842,77.151824,co,8.0,48.0,11.0
india,maharashtra,jalgaon,"prabhat colony, jalgaon - mpcb",2026-06-23 11:00:00,21.001264,75.565602,pm2.5,14.0,51.0,32.0
india,maharashtra,jalgaon,"prabhat colony, jalgaon - mpcb",2026-06-23 11:00:00,21.001264,75.565602,co,18.0,51.0,35.0
india,maharashtra,jalna,"old midc, jalna - mpcb",2026-06-23 11:00:00,19.854616,75.905894,pm10,12.0,101.0,34.0
india,maharashtra,jalna,"old midc, jalna - mpcb",2026-06-23 11:00:00,19.854616,75.905894,nh3,3.0,5.0,4.0
india,maharashtra,jalna,"old midc, jalna - mpcb",2026-06-23 11:00:00,19.854616,75.905894,so2,8.0,10.0,9.0
india,maharashtra,jalna,"old midc, jalna - mpcb",2026-06-23 11:00:00,19.854616,75.905894,ozone,15.0,65.0,20.0
india,maharashtra,kalyan,"pimpleshwar mandir, kalyan - mpcb",2026-06-23 11:00:00,19.192056,72.9585188,pm2.5,14.0,80.0,39.0
india,maharashtra,kolhapur,"shivaji university, kolhapur - mpcb",2026-06-23 11:00:00,16.6870449,74.2505872,pm10,11.0,49.0,22.0
india,maharashtra,kolhapur,"shivaji university, kolhapur - mpcb",2026-06-23 11:00:00,16.6870449,74.2505872,co,4.0,22.0,9.0
india,maharashtra,kolhapur,"sinchan bhavan, kolhapur - mpcb",2026-06-23 11:00:00,16.7143745,74.2426398,so2,1.0,3.0,2.0
india,maharashtra,latur,"sawe wadi, latur - mpcb",2026-06-23 11:00:00,18.39963,76.57452,pm10,9.0,44.0,24.0
india,maharashtra,mahad,"kamble tarf birwadi, mahad - mpcb",2026-06-23 11:00:00,18.1023399,73.4783687,nh3,3.0,8.0,5.0
india,maharashtra,mahad,"kamble tarf birwadi, mahad - mpcb",2026-06-23 11:00:00,18.1023399,73.4783687,ozone,13.0,71.0,25.0
india,maharashtra,malegaon,"mahesh nagar, malegaon - mpcb",2026-06-23 11:00:00,20.555712,74.529236,pm10,30.0,249.0,55.0
india,maharashtra,mira-bhayandar,"bhayandar west, mira-bhayandar - mpcb",2026-06-23 11:00:00,19.296481,72.840923,ozone,1.0,12.0,4.0
india,maharashtra,mumbai,"bandra kurla complex, mumbai - iitm",2026-06-23 11:00:00,19.053536,72.84643,ozone,8.0,13.0,9.0
india,maharashtra,mumbai,"bandra kurla complex, mumbai - mpcb",2026-06-23 11:00:00,19.065931,72.862131,pm2.5,16.0,36.0,24.0
