country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-06-2026 11:00:00",26.446912,91.439057,PM10,23,76,37
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-06-2026 11:00:00",26.446912,91.439057,NO2,14,15,15
India,Assam,Silchar,"Tarapur, Silchar - PCBA","23-06-2026 11:00:00",24.82827,92.79525,NO2,15,17,16
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","23-06-2026 11:00:00",26.987634,94.636574,PM10,24,29,26
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","23-06-2026 11:00:00",26.987634,94.636574,OZONE,19,65,35
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-06-2026 11:00:00",25.5626095,84.663264,PM10,28,70,43
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-06-2026 11:00:00",25.5626095,84.663264,NH3,2,2,2
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-06-2026 11:00:00",25.5626095,84.663264,OZONE,6,12,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","23-06-2026 11:00:00",24.75746,84.366208,SO2,2,14,7
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.251013,86.989001,PM10,18,256,61
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.251013,86.989001,NO2,10,13,12
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.251013,86.989001,SO2,14,38,24
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.265194,87.012947,PM2.5,13,257,51
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.265194,87.012947,NO2,7,12,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.265194,87.012947,NH3,1,4,2
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","23-06-2026 11:00:00",25.265194,87.012947,OZONE,20,60,33
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","23-06-2026 11:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 11:00:00",25.7808257,84.7446768,PM10,109,125,120
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 11:00:00",25.7808257,84.7446768,NO2,2,3,2
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 11:00:00",25.7808257,84.7446768,SO2,20,22,21
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 11:00:00",25.7808257,84.7446768,OZONE,2,5,4
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","23-06-2026 11:00:00",24.7955,84.9994,OZONE,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","23-06-2026 11:00:00",24.792403,84.992416,OZONE,30,83,43
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","23-06-2026 11:00:00",24.762518,84.982348,CO,18,36,23
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","23-06-2026 11:00:00",25.697189,85.245900,NH3,15,24,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","23-06-2026 11:00:00",25.560083,87.553265,NH3,1,1,1
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","23-06-2026 11:00:00",16.9872867,81.7363176,PM10,40,80,62
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","23-06-2026 11:00:00",13.67,79.35,PM2.5,5,23,12
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","23-06-2026 11:00:00",13.67,79.35,PM10,7,155,78
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","23-06-2026 11:00:00",13.67,79.35,NH3,2,3,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","23-06-2026 11:00:00",13.615387,79.409230,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","23-06-2026 11:00:00",16.536107,80.594233,CO,26,31,29
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","23-06-2026 11:00:00",16.536107,80.594233,OZONE,23,34,27
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","23-06-2026 11:00:00",16.486692,80.699436,PM2.5,53,82,59
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","23-06-2026 11:00:00",16.486692,80.699436,SO2,11,25,17
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","23-06-2026 11:00:00",16.486692,80.699436,CO,16,28,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","23-06-2026 11:00:00",16.509717,80.612222,PM10,37,75,57
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-06-2026 11:00:00",26.63086,84.90051,NO2,3,4,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-06-2026 11:00:00",26.63086,84.90051,SO2,2,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","23-06-2026 11:00:00",25.376776,86.471523,PM10,9,41,23
India,Bihar,Munger,"Town Hall, Munger - BSPCB","23-06-2026 11:00:00",25.376776,86.471523,SO2,39,49,44
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","23-06-2026 11:00:00",26.11442,85.39813,SO2,2,15,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","23-06-2026 11:00:00",26.11442,85.39813,OZONE,28,87,41
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","23-06-2026 11:00:00",26.1403345,85.3650192,PM2.5,38,58,48
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","23-06-2026 11:00:00",26.1403345,85.3650192,PM10,44,69,58
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","23-06-2026 11:00:00",25.586562,85.043586,NO2,29,35,32
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","23-06-2026 11:00:00",25.592539,85.227158,PM10,53,121,92
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","23-06-2026 11:00:00",25.592539,85.227158,NO2,12,12,12
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-06-2026 11:00:00",21.258815,81.578979,PM10,8,40,18
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","23-06-2026 11:00:00",21.219665,81.630094,NO2,3,10,5
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","23-06-2026 11:00:00",21.219665,81.630094,SO2,1,5,4
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","23-06-2026 11:00:00",21.219665,81.630094,OZONE,1,8,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-06-2026 11:00:00",21.237755,81.705301,PM2.5,3,25,11
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-06-2026 11:00:00",21.237755,81.705301,CO,9,14,11
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-06-2026 11:00:00",21.371751,81.664929,PM2.5,28,57,42
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-06-2026 11:00:00",21.371751,81.664929,PM10,34,124,78
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-06-2026 11:00:00",21.371751,81.664929,NO2,1,20,6
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","23-06-2026 11:00:00",22.06631475,83.33820077,NO2,21,91,53
India,Delhi,Delhi,"Alipur, Delhi - DPCC","23-06-2026 11:00:00",28.815329,77.153010,NO2,2,47,21
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","23-06-2026 11:00:00",25.599486,85.113666,NO2,29,33,30
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","23-06-2026 11:00:00",25.599486,85.113666,NH3,2,3,2
India,Bihar,Patna,"Samanpura, Patna - BSPCB","23-06-2026 11:00:00",25.596727,85.085624,OZONE,14,41,20
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","23-06-2026 11:00:00",25.366336,87.117468,SO2,16,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","23-06-2026 11:00:00",25.366336,87.117468,OZONE,4,58,19
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","23-06-2026 11:00:00",25.03280,85.41948,NH3,3,3,3
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","23-06-2026 11:00:00",25.03280,85.41948,CO,37,48,41
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","23-06-2026 11:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","23-06-2026 11:00:00",25.859655,85.77944,OZONE,5,9,8
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-06-2026 11:00:00",30.735567,76.775714,NO2,4,26,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","23-06-2026 11:00:00",14.675886,77.593027,PM2.5,45,71,52
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","23-06-2026 11:00:00",14.675886,77.593027,OZONE,30,50,32
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","23-06-2026 11:00:00",13.204880,79.097889,PM10,56,89,67
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","23-06-2026 11:00:00",13.204880,79.097889,CO,13,26,24
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","23-06-2026 11:00:00",16.711754,81.092095,PM2.5,33,60,42
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","23-06-2026 11:00:00",16.711754,81.092095,PM10,35,63,45
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","23-06-2026 11:00:00",16.711754,81.092095,CO,8,31,12
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","23-06-2026 11:00:00",16.316553,80.413302,NO2,20,66,33
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","23-06-2026 11:00:00",16.316553,80.413302,SO2,11,28,14
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","23-06-2026 11:00:00",14.465052,78.824187,PM10,46,62,59
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","23-06-2026 11:00:00",30.751462,76.762879,NO2,5,33,12
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-06-2026 11:00:00",21.194815,81.314770,PM10,7,27,14
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","23-06-2026 11:00:00",21.194815,81.314770,NO2,3,35,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-06-2026 11:00:00",21.185571,81.343175,PM2.5,2,24,10
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","23-06-2026 11:00:00",21.224231,81.408350,PM2.5,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","23-06-2026 11:00:00",21.224231,81.408350,PM10,13,68,38
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","23-06-2026 11:00:00",21.224231,81.408350,NH3,NA,NA,NA
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","23-06-2026 11:00:00",22.08815,82.13737,PM10,28,59,43
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","23-06-2026 11:00:00",22.368195,82.746431,NH3,1,1,1
India,Delhi,Delhi,"Alipur, Delhi - DPCC","23-06-2026 11:00:00",28.815329,77.153010,OZONE,1,31,11
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-06-2026 11:00:00",28.695381,77.181665,NO2,11,67,34
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","23-06-2026 11:00:00",28.4706914,77.1099364,OZONE,7,88,40
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-06-2026 11:00:00",28.776200,77.051074,PM2.5,18,370,135
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-06-2026 11:00:00",28.776200,77.051074,OZONE,4,27,8
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","23-06-2026 11:00:00",28.5512005,77.2735737,PM2.5,8,269,99
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","23-06-2026 11:00:00",28.5512005,77.2735737,CO,36,83,77
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-06-2026 11:00:00",28.656756,77.227234,PM2.5,43,125,79
India,Assam,Guwahati,"IITG, Guwahati - PCBA","23-06-2026 11:00:00",26.2028636,91.70046436,NO2,1,3,2
India,Assam,Guwahati,"IITG, Guwahati - PCBA","23-06-2026 11:00:00",26.2028636,91.70046436,OZONE,1,17,6
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-06-2026 11:00:00",26.181742,91.78063,OZONE,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","23-06-2026 11:00:00",26.349082,92.68449,SO2,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","23-06-2026 11:00:00",28.39072,77.30059,NH3,10,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","23-06-2026 11:00:00",28.39072,77.30059,CO,10,30,28
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-06-2026 11:00:00",28.376058,77.315741,PM2.5,50,411,146
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-06-2026 11:00:00",28.376058,77.315741,PM10,60,280,124
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-06-2026 11:00:00",28.376058,77.315741,NH3,9,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-06-2026 11:00:00",28.376058,77.315741,CO,48,60,55
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","23-06-2026 11:00:00",29.503664,75.467934,PM2.5,5,89,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","23-06-2026 11:00:00",29.503664,75.467934,NO2,18,20,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","23-06-2026 11:00:00",29.503664,75.467934,CO,35,52,42
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","23-06-2026 11:00:00",29.503664,75.467934,OZONE,18,153,18
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","23-06-2026 11:00:00",28.422681,77.148944,PM10,54,184,129
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","23-06-2026 11:00:00",28.4227,77.0667,PM10,93,166,134
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","23-06-2026 11:00:00",28.4227,77.0667,NO2,23,67,40
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","23-06-2026 11:00:00",28.4275,77.1465,PM10,83,230,134
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","23-06-2026 11:00:00",28.4275,77.1465,CO,12,44,40
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","23-06-2026 11:00:00",28.4275,77.1465,OZONE,7,58,11
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","23-06-2026 11:00:00",28.4501238,77.0263051,PM2.5,76,415,263
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","23-06-2026 11:00:00",28.4501238,77.0263051,PM10,97,442,209
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","23-06-2026 11:00:00",28.4501238,77.0263051,CO,28,104,47
India,Gujarat,Surat,"Science Center, Surat - SMC","23-06-2026 11:00:00",21.170046,72.795405,CO,32,48,36
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","23-06-2026 11:00:00",22.320153,73.216285,NH3,2,3,2
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","23-06-2026 11:00:00",22.320153,73.216285,SO2,5,8,6
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-06-2026 11:00:00",20.362421,72.918013,PM2.5,41,187,68
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","23-06-2026 11:00:00",30.379589,76.778328,PM10,NA,NA,NA
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","23-06-2026 11:00:00",30.379589,76.778328,CO,9,48,15
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","23-06-2026 11:00:00",28.6701,76.9254,NH3,8,10,9
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","23-06-2026 11:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","23-06-2026 11:00:00",28.806223,76.141105,PM2.5,148,266,170
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","23-06-2026 11:00:00",28.593883,76.270653,CO,8,25,14
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","23-06-2026 11:00:00",28.593883,76.270653,OZONE,11,39,22
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","23-06-2026 11:00:00",28.206800,76.799700,SO2,5,14,9
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","23-06-2026 11:00:00",28.5918245,77.2273074,PM10,82,226,124
India,Delhi,Delhi,"ITO, Delhi - CPCB","23-06-2026 11:00:00",28.628624,77.241060,PM10,NA,NA,NA
India,Delhi,Delhi,"ITO, Delhi - CPCB","23-06-2026 11:00:00",28.628624,77.241060,NH3,NA,NA,NA
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","23-06-2026 11:00:00",28.732820,77.170633,NO2,31,125,75
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.580280,77.233829,PM2.5,27,213,68
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.580280,77.233829,PM10,90,196,136
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.580280,77.233829,SO2,22,39,30
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.611281,77.237738,NO2,6,105,57
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.611281,77.237738,NH3,4,7,6
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.611281,77.237738,SO2,10,36,15
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 11:00:00",28.611281,77.237738,CO,4,63,23
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-06-2026 11:00:00",28.636429,77.201067,NH3,5,6,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-06-2026 11:00:00",28.636429,77.201067,CO,16,60,47
India,Delhi,Delhi,"Mundka, Delhi - DPCC","23-06-2026 11:00:00",28.684678,77.076574,CO,28,67,56
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","23-06-2026 11:00:00",28.60909,77.0325413,SO2,9,23,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-06-2026 11:00:00",28.732528,77.119920,CO,22,84,53
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-06-2026 11:00:00",28.732528,77.119920,OZONE,3,29,8
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","23-06-2026 11:00:00",28.6514781,77.1473105,NO2,37,79,59
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","23-06-2026 11:00:00",28.6514781,77.1473105,SO2,2,20,11
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","23-06-2026 11:00:00",28.5504249,77.2159377,PM10,107,201,138
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","23-06-2026 11:00:00",28.5504249,77.2159377,CO,2,39,31
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","23-06-2026 11:00:00",28.5504249,77.2159377,OZONE,3,42,18
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","23-06-2026 11:00:00",28.710508,77.249485,PM10,80,246,151
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","23-06-2026 11:00:00",28.710508,77.249485,NO2,9,46,24
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","23-06-2026 11:00:00",28.710508,77.249485,CO,18,111,40
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","23-06-2026 11:00:00",28.621810,77.1944633,CO,38,78,70
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-06-2026 11:00:00",28.672342,77.315260,NO2,25,114,53
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-06-2026 11:00:00",28.672342,77.315260,NH3,4,8,6
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","23-06-2026 11:00:00",28.699793,77.165453,NO2,32,104,61
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","23-06-2026 11:00:00",28.699793,77.165453,CO,32,69,57
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","23-06-2026 11:00:00","28.594004 ","76.909423 ",PM2.5,31,226,105
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","23-06-2026 11:00:00","28.594004 ","76.909423 ",PM10,72,155,119
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","23-06-2026 11:00:00","28.594004 ","76.909423 ",NO2,1,45,20
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","23-06-2026 11:00:00",28.6573814,77.1585447,CO,16,74,54
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","23-06-2026 11:00:00",28.623763,77.287209,PM2.5,8,207,82
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","23-06-2026 11:00:00",28.623763,77.287209,CO,30,64,40
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","23-06-2026 11:00:00",28.674045,77.131023,PM2.5,8,301,122
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","23-06-2026 11:00:00",28.674045,77.131023,NO2,16,54,34
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","23-06-2026 11:00:00",28.674045,77.131023,SO2,18,91,44
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","23-06-2026 11:00:00",28.674045,77.131023,OZONE,12,67,33
India,Delhi,Delhi,"Pusa, Delhi - IITM","23-06-2026 11:00:00",28.636110,77.173332,NO2,1,73,26
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-06-2026 11:00:00",21.613267,73.010555,SO2,25,25,25
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-06-2026 11:00:00",21.613267,73.010555,OZONE,8,52,13
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","23-06-2026 11:00:00",23.243639,72.68994,PM10,69,106,89
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","23-06-2026 11:00:00",23.221714,72.654328,PM2.5,26,66,38
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","23-06-2026 11:00:00",23.221714,72.654328,NH3,1,2,1
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","23-06-2026 11:00:00",22.248853,70.776774,NO2,57,71,63
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","23-06-2026 11:00:00","21.217779 ","72.834787 ",PM2.5,16,99,52
India,Gujarat,Surat,"Science Center, Surat - SMC","23-06-2026 11:00:00",21.170046,72.795405,SO2,14,17,15
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","23-06-2026 11:00:00",29.8006,76.4155,PM10,30,111,75
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","23-06-2026 11:00:00",29.8006,76.4155,NH3,5,6,6
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","23-06-2026 11:00:00",29.8006,76.4155,SO2,1,102,72
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","23-06-2026 11:00:00",29.695300,77.002700,OZONE,18,46,31
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","23-06-2026 11:00:00",27.9002,76.9938,CO,101,102,102
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","23-06-2026 11:00:00",28.360699,76.936090,NH3,4,16,12
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","23-06-2026 11:00:00",28.360699,76.936090,SO2,2,6,4
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","23-06-2026 11:00:00",28.360699,76.936090,CO,7,24,17
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","23-06-2026 11:00:00",28.060249,76.113115,NH3,6,9,7
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-06-2026 11:00:00",22.977134,72.553024,PM2.5,13,67,37
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-06-2026 11:00:00",22.977134,72.553024,NH3,2,5,4
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-06-2026 11:00:00",22.977134,72.553024,OZONE,13,45,34
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","23-06-2026 11:00:00",23.016834,72.625775,PM10,52,95,71
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","23-06-2026 11:00:00",23.016834,72.625775,CO,23,30,26
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","23-06-2026 11:00:00",23.041137,72.456691,OZONE,3,49,6
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","23-06-2026 11:00:00",23.023389,72.515201,NH3,1,1,1
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","23-06-2026 11:00:00",23.023389,72.515201,SO2,5,7,6
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-06-2026 11:00:00",28.498571,77.264840,PM10,105,199,155
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-06-2026 11:00:00",28.498571,77.264840,NO2,10,78,39
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-06-2026 11:00:00",28.498571,77.264840,NH3,5,6,5
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","23-06-2026 11:00:00",28.5627763,77.1180053,PM2.5,4,219,78
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","23-06-2026 11:00:00",28.5627763,77.1180053,NO2,28,81,53
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","23-06-2026 11:00:00","28.493624 ","77.201159 ",PM10,81,159,129
